Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
African ,Algeria,3007,97,407,5,
African ,Cameroon,1401,238,49,6,
African ,Ghana,1154,0,9,0,
African ,Cote d?Ivoire,1004,52,14,0,
African ,Nigeria,981,440,31,12,
African ,Guinea,862,101,6,0,
African ,Niger,671,9,24,2,
African ,Burkina Faso,600,0,38,0,
African ,Senegal,479,37,6,0,
African ,Democratic Republic of the Congo,394,35,25,0,
African ,Mauritius,331,2,9,0,
African ,Kenya,320,17,14,0,
African ,Mali,309,16,21,4,
African ,United Republic of Tanzania,285,0,10,0,
African ,Congo,186,0,6,0,
African ,Gabon,166,0,2,1,
African ,Rwanda,154,1,0,0,
African ,Madagascar,121,0,0,0,
African ,Ethiopia,116,0,3,0,
African ,Liberia,101,0,8,0,
African ,Togo,88,0,6,0,
African ,Equatorial Guinea,84,0,1,0,
African ,Zambia,76,2,3,0,
African ,Cabo Verde,67,0,1,0,
African ,Sierra Leone,64,3,1,0,
African ,Uganda,63,2,0,0,
African ,Benin,58,4,1,0,
African ,Guinea-Bissau,52,2,0,0,
African ,Mozambique,41,0,0,0,
African ,Eritrea,39,0,0,0,
African ,Chad,34,0,0,0,
African ,Malawi,33,10,3,0,
African ,Eswatini,31,0,1,0,
African ,Zimbabwe,28,0,4,0,
African ,Angola,25,1,2,0,
African ,Botswana,22,0,1,0,
African ,Central African Republic,16,2,0,0,
African ,Namibia,16,0,0,0,
African ,Burundi,11,0,1,0,
African ,Seychelles,11,0,0,0,
African ,Gambia,10,0,1,0,
African ,Sao Tome and Principe,8,1,0,0,
African ,Mauritania,7,0,1,0,
African ,South Sudan,4,0,0,0,
African Territories,Reunion,412,2,0,0,
African Territories,Mayotte,339,13,4,0,
